Buy Time,Buy Price,Win/Loss,Sell Time,Sell Price,Profit/Loss,Ticker
2024-07-09 14:15:00,25.040000915527344,Loss,2024-07-10 13:15:00,24.989999771118164,-0.05000114440917969,LAL.NS
2024-07-11 10:00:00,25.09000015258789,,,,,LAL.NS
2024-06-14 09:45:00,219.5,Loss,2024-06-14 11:15:00,219.0,-0.5,HITECHCORP.NS
2024-06-21 10:15:00,218.50999450683594,Win,2024-06-24 15:15:00,229.3699951171875,10.860000610351562,HITECHCORP.NS
2024-06-25 10:45:00,239.89999389648438,Loss,2024-06-25 12:15:00,232.77999877929688,-7.1199951171875,HITECHCORP.NS
2024-07-01 12:15:00,228.0500030517578,Win,2024-07-03 10:15:00,231.8000030517578,3.75,HITECHCORP.NS
2024-07-03 11:00:00,232.4600067138672,Loss,2024-07-03 14:15:00,232.14999389648438,-0.3100128173828125,HITECHCORP.NS
2024-07-03 14:30:00,233.99000549316406,Loss,2024-07-08 11:15:00,233.11000061035156,-0.8800048828125,HITECHCORP.NS
2024-07-10 13:15:00,235.0,Loss,2024-07-11 11:15:00,233.32000732421875,-1.67999267578125,HITECHCORP.NS
2024-07-11 14:15:00,237.1199951171875,,,,,HITECHCORP.NS
2024-06-13 11:15:00,1145.449951171875,Win,2024-06-19 10:15:00,1157.1500244140625,11.7000732421875,KSOLVES.NS
2024-06-20 11:15:00,1171.0,Win,2024-06-24 12:15:00,1188.8499755859375,17.8499755859375,KSOLVES.NS
2024-06-24 12:45:00,1192.050048828125,Loss,2024-06-24 13:15:00,1185.0,-7.050048828125,KSOLVES.NS
2024-07-05 15:15:00,1163.5999755859375,Win,2024-07-08 10:15:00,1168.449951171875,4.8499755859375,KSOLVES.NS
2024-07-12 12:15:00,1216.0,,,,,KSOLVES.NS
2024-06-21 11:45:00,121.27999877929688,Loss,2024-06-21 15:15:00,120.5,-0.779998779296875,XCHANGING.NS
2024-06-24 10:30:00,122.37000274658203,Loss,2024-06-24 12:15:00,121.33000183105469,-1.0400009155273438,XCHANGING.NS
2024-06-25 11:15:00,120.7300033569336,Loss,2024-06-25 12:15:00,120.0999984741211,-0.6300048828125,XCHANGING.NS
2024-06-28 14:15:00,119.5199966430664,Win,2024-07-01 13:15:00,124.80000305175781,5.280006408691406,XCHANGING.NS
2024-07-02 14:15:00,127.26000213623047,Loss,2024-07-03 10:15:00,126.52999877929688,-0.7300033569335938,XCHANGING.NS
2024-07-05 12:30:00,124.3499984741211,Loss,2024-07-05 13:15:00,123.66000366210938,-0.6899948120117188,XCHANGING.NS
2024-07-05 15:15:00,124.22000122070312,Loss,2024-07-08 09:15:00,122.5,-1.720001220703125,XCHANGING.NS
2024-07-10 13:30:00,123.04000091552734,Win,2024-07-11 10:15:00,123.55000305175781,0.5100021362304688,XCHANGING.NS
2024-07-11 11:15:00,123.6500015258789,,,,,XCHANGING.NS
2024-06-13 11:15:00,31.979999542236328,Win,2024-06-14 15:15:00,33.400001525878906,1.4200019836425781,HARDWYN.NS
2024-06-18 15:15:00,33.91999816894531,Loss,2024-06-19 10:15:00,33.04999923706055,-0.8699989318847656,HARDWYN.NS
2024-06-26 12:15:00,32.13999938964844,Loss,2024-06-26 13:15:00,31.709999084472656,-0.43000030517578125,HARDWYN.NS
2024-07-11 15:15:00,31.649999618530273,Loss,2024-07-12 10:15:00,31.360000610351562,-0.28999900817871094,HARDWYN.NS
2024-06-14 11:15:00,864.9500122070312,Loss,2024-06-14 14:15:00,864.2999877929688,-0.6500244140625,GLS.NS
2024-06-27 09:30:00,842.5,Loss,2024-06-27 11:15:00,838.5999755859375,-3.9000244140625,GLS.NS
2024-06-28 10:15:00,843.5499877929688,Win,2024-07-01 11:15:00,875.5499877929688,32.0,GLS.NS
2024-07-01 13:15:00,880.75,Win,2024-07-02 11:15:00,886.0,5.25,GLS.NS
2024-07-02 15:15:00,884.75,Win,2024-07-04 10:15:00,911.8499755859375,27.0999755859375,GLS.NS
2024-07-04 12:15:00,919.5499877929688,Loss,2024-07-04 13:15:00,915.5999755859375,-3.95001220703125,GLS.NS
2024-07-05 12:00:00,912.7000122070312,Loss,2024-07-05 14:15:00,909.4000244140625,-3.29998779296875,GLS.NS
2024-07-08 10:30:00,913.5999755859375,Loss,2024-07-08 12:15:00,901.0999755859375,-12.5,GLS.NS
2024-06-13 13:15:00,41.26799774169922,Win,2024-06-14 12:15:00,43.060001373291016,1.7920036315917969,KAMOPAINTS.NS
2024-06-20 11:00:00,40.66999816894531,Loss,2024-06-21 09:15:00,39.72999954223633,-0.9399986267089844,KAMOPAINTS.NS
2024-06-24 14:15:00,39.58000183105469,Win,2024-06-27 10:15:00,40.75,1.1699981689453125,KAMOPAINTS.NS
2024-06-27 12:45:00,41.45000076293945,Loss,2024-06-27 15:15:00,40.689998626708984,-0.7600021362304688,KAMOPAINTS.NS
2024-07-01 10:15:00,40.9900016784668,Win,2024-07-02 10:15:00,41.400001525878906,0.4099998474121094,KAMOPAINTS.NS
2024-07-02 11:15:00,41.849998474121094,Loss,2024-07-03 12:15:00,41.7599983215332,-0.09000015258789062,KAMOPAINTS.NS
2024-07-12 14:15:00,40.599998474121094,,,,,KAMOPAINTS.NS
2024-06-14 14:15:00,1864.4000244140625,Win,2024-06-19 10:15:00,1892.800048828125,28.4000244140625,VINATIORGA.NS
2024-06-19 12:15:00,1931.9000244140625,Loss,2024-06-19 15:15:00,1913.949951171875,-17.9500732421875,VINATIORGA.NS
2024-06-20 10:30:00,1930.25,Loss,2024-06-21 13:15:00,1916.8499755859375,-13.4000244140625,VINATIORGA.NS
2024-06-24 13:15:00,1921.0,Win,2024-06-25 10:15:00,1951.0,30.0,VINATIORGA.NS
2024-06-25 10:45:00,1955.4000244140625,Loss,2024-06-26 10:15:00,1951.5,-3.9000244140625,VINATIORGA.NS
2024-06-26 13:30:00,1956.1500244140625,Loss,2024-06-27 14:15:00,1937.5,-18.6500244140625,VINATIORGA.NS
2024-07-02 13:45:00,1928.0,Win,2024-07-03 10:15:00,1930.0,2.0,VINATIORGA.NS
2024-07-04 11:15:00,1940.0,Loss,2024-07-05 12:15:00,1940.0,0.0,VINATIORGA.NS
2024-07-05 15:15:00,1940.0,Loss,2024-07-08 09:15:00,1935.1500244140625,-4.8499755859375,VINATIORGA.NS
2024-07-10 13:15:00,1920.25,Loss,2024-07-10 14:15:00,1912.1500244140625,-8.0999755859375,VINATIORGA.NS
2024-07-11 11:15:00,1917.0,Win,2024-07-11 12:15:00,1923.75,6.75,VINATIORGA.NS
2024-07-12 11:00:00,1920.0,Loss,2024-07-12 12:15:00,1915.300048828125,-4.699951171875,VINATIORGA.NS
2024-06-21 10:45:00,1329.9000244140625,Win,2024-06-21 12:15:00,1330.0,0.0999755859375,PIXTRANS.NS
2024-06-24 14:15:00,1344.0999755859375,Win,2024-06-26 12:15:00,1467.050048828125,122.9500732421875,PIXTRANS.NS
2024-07-02 11:15:00,1412.0999755859375,Loss,2024-07-02 13:15:00,1384.699951171875,-27.4000244140625,PIXTRANS.NS
2024-07-05 10:15:00,1390.050048828125,Win,2024-07-08 12:15:00,1425.5999755859375,35.5499267578125,PIXTRANS.NS
2024-07-11 12:30:00,1406.5,Win,2024-07-12 11:15:00,1476.699951171875,70.199951171875,PIXTRANS.NS
2024-06-25 13:00:00,540.25,Win,2024-06-27 10:15:00,582.0499877929688,41.79998779296875,SBCL.NS
2024-06-27 11:15:00,584.9500122070312,Loss,2024-06-27 13:15:00,581.5999755859375,-3.35003662109375,SBCL.NS
2024-06-28 11:15:00,583.4000244140625,Loss,2024-06-28 12:15:00,580.0,-3.4000244140625,SBCL.NS
2024-06-28 14:15:00,582.0499877929688,Win,2024-07-03 15:15:00,603.8499755859375,21.79998779296875,SBCL.NS
2024-07-04 12:15:00,608.0499877929688,Loss,2024-07-04 13:15:00,604.9500122070312,-3.0999755859375,SBCL.NS
